id,stage,billNumber,sessionYear,chamber,patronName,patronLISId,legislatorId,districtCode,itemNumber,subItem,agencyCode,agencyName,secretariatCode,spendingCategoryId,fiscalYear,deltaGF,deltaNGF,netAmount,isIncrease,isLanguageOnly,descriptionShort,descriptionFull,primaryRecipientName,recipientRawText,recipientConfidence,sourcePdfPath,sourcePage,sourceLineHint,createdAt,updatedAt
HB1600-2025-member-279-386,member_request,HB1600,2025,House,Coyner,,,,279,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,150000.0,0.0,150000.0,True,False,"This amendment provides $150,000 from the general fund in fiscal year 2026 to Little Hands
Virginia, a 501(c","This amendment provides $150,000 from the general fund in fiscal year 2026 to Little Hands
Virginia, a 501(c",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,173,Coyner,2025-11-21T11:06:31.276438-05:00,
HB1600-2025-member-279-387,member_request,HB1600,2025,House,Mundon King,,,,279,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,500000.0,0.0,500000.0,True,False,"This amendment provides $500,000 from the general fund the second year to Birth in Color to
fund the establishment of a billing hub for doul","This amendment provides $500,000 from the general fund the second year to Birth in Color to
fund the establishment of a billing hub for doula services. The billing hub will handle billing for
doulas serving underserved populations free of charge, including billing private insurance and
Medicaid on behalf of participating doulas. The hub will defray the administrative burden for
doulas serving underserved communities, helping support and expand the doula workforce. The
initial investment of $500,000 will pay for the hiring of necessary full time and contract staff,
relevant software and hardware purchases and fees and relevant administrative expenses,
including but not limited to billing software.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,173,Mundon King,2025-11-21T11:06:31.277538-05:00,
HB1600-2025-member-279-388,member_request,HB1600,2025,House,Walker,,,,279,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,0.0,0.0,0.0,False,False,"This amendment provides $848,266 from the general fund the first year to contract with the
Free Clinic of Central Virginia to allow them to ","This amendment provides $848,266 from the general fund the first year to contract with the
Free Clinic of Central Virginia to allow them to restore operations and continue providing care
to the community following a fire at their existing location.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,174,Walker,2025-11-21T11:06:31.277899-05:00,
HB1600-2025-member-279-389,member_request,HB1600,2025,House,McQuinn,,,,279,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,500000.0,0.0,500000.0,True,False,This amendment is self-explanatory.,This amendment is self-explanatory.,,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,174,McQuinn,2025-11-21T11:06:31.277992-05:00,
HB1600-2025-member-279-390,member_request,HB1600,2025,House,McQuinn,,,,279,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,500000.0,0.0,500000.0,True,False,This amendment is self-explanatory.,This amendment is self-explanatory.,,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,175,McQuinn,2025-11-21T11:06:31.278080-05:00,
HB1600-2025-member-279-391,member_request,HB1600,2025,House,Oates,,,,279,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,2000000.0,0.0,2000000.0,True,False,,,,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,175,Oates,2025-11-21T11:06:31.278155-05:00,
HB1600-2025-member-279-392,member_request,HB1600,2025,House,Williams,,,,279,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,600000.0,0.0,600000.0,True,False,"This amendment provides $600,000 from the general fund the second year to Tri-Area
Community Health to purchase a motor coach bus to develop","This amendment provides $600,000 from the general fund the second year to Tri-Area
Community Health to purchase a motor coach bus to develop into a mammography outreach
program. The University of Virginia will outfit the inside with technology and equipment,
which will provide for 3D mammograms through mobile outreach. The bus will be able to
provide diagnostic mammography, ultrasound, and biopsies. The mobile unit will serve
approximately 2,500 square miles including the rural areas of Carroll, Floyd, Franklin, Grayson,
and Patrick Counties.",Tri-Area Community Health to purchase a motor coach bus to develop into a mammography outreach program,to Tri-Area Community Health to purchase a motor coach bus to develop into a mammography outreach program,0.8,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,176,Williams,2025-11-21T11:06:31.278550-05:00,
HB1600-2025-member-279-393,member_request,HB1600,2025,House,Feggans,,,,279,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,1250000.0,0.0,1250000.0,True,False,"This amendment provides $1.25 million from the general fund each year to the Cohen Military
Family Clinic at the Up Center in Virginia Beach","This amendment provides $1.25 million from the general fund each year to the Cohen Military
Family Clinic at the Up Center in Virginia Beach to sustain and expand services to veterans,
active-duty service members and their families. Funding will be matched 50/50 by the clinic.
Funding will help expand services to serve more of the eligible population and will cover
clinician and staff salaries, operating and facility costs, IT, and patient transportation.",the Cohen Military Family Clinic at the Up Center in Virginia Beach to sustain and expand services to veterans,"to the Cohen Military Family Clinic at the Up Center in Virginia Beach to sustain and expand services to veterans, active-duty service members and their families",0.95,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,176,Feggans,2025-11-21T11:06:31.279172-05:00,
HB1600-2025-member-279-394,member_request,HB1600,2025,House,Hodges,,,,279,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,0.0,1025000.0,1025000.0,True,False,"This amendment provides $1.0 million from the nongeneral fund each year by allowing
$1,025,000 of existing general fund appropriations each ","This amendment provides $1.0 million from the nongeneral fund each year by allowing
$1,025,000 of existing general fund appropriations each year for the Virginia’s All Payer
Claims Database to draw down federal matching dollars for Medicaid. Additional federal
dollars will cover increased vendor costs and additional analytic support for state agency and
private users.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,177,Hodges,2025-11-21T11:06:31.279866-05:00,
HB1600-2025-member-279-395,member_request,HB1600,2025,House,Hodges,,,,279,,,Language:,,independent_agencies,,0.0,0.0,0.0,False,True,"This amendment provides $741,000 from the general fund in fiscal year 2026 to expand patient
level data collection to include outpatient dat","This amendment provides $741,000 from the general fund in fiscal year 2026 to expand patient
level data collection to include outpatient data.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,177,Hodges,2025-11-21T11:06:31.279992-05:00,
HB1600-2025-member-280-396,member_request,HB1600,2025,House,Campbell,,,,280,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,2015202.0,0.0,2015202.0,True,False,"This amendment provides $2.0 million from the general fund in fiscal year 2026 for the
potential fiscal impact of House Bill 2300, which wou","This amendment provides $2.0 million from the general fund in fiscal year 2026 for the
potential fiscal impact of House Bill 2300, which would establish the Residential Well Water
Testing and Treatment Program to allow the Department of Health's Office of Drinking Water
to test and treat contaminated drinking water through grants for the use of eligible treatment or
filtration systems in private residential wells. The bill also directs the State Board of Health to
adopt regulations to utilize point-of-use or point-of-entry drinking water treatment or filtration
systems to remove or significantly reduce concentrations of contaminants of concern that meet
or exceed any maximum contaminant level or health advisory for the same contaminant adopted
by the U.S. Environmental Protection Agency.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,178,Campbell,2025-11-21T11:06:31.280840-05:00,
HB1600-2025-member-280-397,member_request,HB1600,2025,House,Kent,,,,280,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,7900000.0,0.0,7900000.0,True,False,"This amendment provides $7.9 million from the general fund in fiscal year 2026 to the Town
of Bowling Green to upgrade their water system to","This amendment provides $7.9 million from the general fund in fiscal year 2026 to the Town
of Bowling Green to upgrade their water system to address Gross Alpha Radioactivity and well
construction and capacity.",the Town of Bowling Green to upgrade their water system to address Gross Alpha Radioactivity and well construction and capacity,to the Town of Bowling Green to upgrade their water system to address Gross Alpha Radioactivity and well construction and capacity,0.95,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,178,Kent,2025-11-21T11:06:31.281068-05:00,
HB1600-2025-member-281-398,member_request,HB1600,2025,House,Taylor,,,,281,,,"Request to Amend House Bill 1600, as Introduced",,independent_agencies,,44000.0,0.0,44000.0,True,False,"This amendment adds $44,000 from the general fund each year to enable the Department of
Health to fund a second Environmental Specialist pos","This amendment adds $44,000 from the general fund each year to enable the Department of
Health to fund a second Environmental Specialist position in Prince George County. This
amounts represents the incremental amount needed to fund two of these positions. Population
grown in Prince George County has led to the need for an additional position to reveiw permits
for wells, septic, and restaurants.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,178,Taylor,2025-11-21T11:06:31.281860-05:00,
HB1600-2025-member-283-399,member_request,HB1600,2025,House,Ward,,,,283,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,500000.0,0.0,500000.0,True,False,"This amendment provides $500,000 from the general fund the second year and language
directing the Commissioner of Health to restore the Hamp","This amendment provides $500,000 from the general fund the second year and language
directing the Commissioner of Health to restore the Hampton Health District as a standalone
health district as a standalone health district.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,179,Ward,2025-11-21T11:06:31.282133-05:00,
HB1600-2025-member-283-400,member_request,HB1600,2025,House,Laufer,,,,283,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,600000.0,0.0,600000.0,True,False,"This amendment adds $600,000 from the general fund each year for the Department of Health
to implement a pilot program that provides for rem","This amendment adds $600,000 from the general fund each year for the Department of Health
to implement a pilot program that provides for remote patient monitoring for maternal
Item Order 179
Request to Amend House Bill 1600, as Introduced
hypertension and maternal diabetes, pursuant to House Bill 1976. The bill requires the
Department to select a managed care organization and technology vendor to administer the pilot
program. The bill requires the Department to submit a report to the Governor and General
Assembly no later than 18 months after the first eligible participant is enrolled in the pilot
program.",Governor and General Assembly no later than 18 months after the first eligible participant is enrolled in the pilot program,to the Governor and General Assembly no later than 18 months after the first eligible participant is enrolled in the pilot program,0.8,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,179,Laufer,2025-11-21T11:06:31.283993-05:00,
HB1600-2025-member-283-401,member_request,HB1600,2025,House,Carr,,,,283,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,75000.0,0.0,75000.0,True,False,"This amendment provides $75,000 from the general fund in fiscal year 2026 as the state match
for $225,000 from the Outdoor Advertising Assoc","This amendment provides $75,000 from the general fund in fiscal year 2026 as the state match
for $225,000 from the Outdoor Advertising Association of Virginia (OAAV",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,180,Carr,2025-11-21T11:06:31.284112-05:00,
HB1600-2025-member-283-402,member_request,HB1600,2025,House,Sickles,,,,283,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,75000.0,0.0,75000.0,True,False,"This amendment provides $75,000 from the general fund in fiscal year 2026 as the state match
for $225,000 from the Outdoor Advertising Assoc","This amendment provides $75,000 from the general fund in fiscal year 2026 as the state match
for $225,000 from the Outdoor Advertising Association of Virginia (OAAV",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,180,Sickles,2025-11-21T11:06:31.284228-05:00,
HB1600-2025-member-285-403,member_request,HB1600,2025,House,Willett,,,,285,,,Health and Human Resources,,health_and_human_resources,,0.0,0.0,0.0,False,True,"This amendment strikes language contained in Chapter 2, 2024 Special Session I, which
required as a condition of licensure, all practitioner","This amendment strikes language contained in Chapter 2, 2024 Special Session I, which
required as a condition of licensure, all practitioners with authority to prescribe behavioral
health medications to children and adolescents to provide families with a plan for medication
management and access after hours and on weekends and holidays or in emergencies, a working
means of contacting the prescriber either telephonically or electronically, and guidance
Item Order 181
Request to Amend House Bill 1600, as Introduced
documents on how to obtain help related to medication management prescription refills or
medication overdose after hours. Concerns were raised about the ability of the agency to enforce
the requirements of the language.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,181,Willett,2025-11-21T11:06:31.284889-05:00,
HB1600-2025-member-285-404,member_request,HB1600,2025,House,Phillips,,,,285,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,250000.0,0.0,250000.0,True,False,"This amendment provides $250,000 each year from the general fund for the Department of
Health Professions to adopt and implement policies pr","This amendment provides $250,000 each year from the general fund for the Department of
Health Professions to adopt and implement policies providing for an annual continuing
education program on communicating with children with autism spectrum disorder for any
individual who is registered, certified, licensed, or issued a multistate licensure privilege by a
health regulatory board whose duties involve direct contact with children. Such continuing
education program shall include (i",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,182,Phillips,2025-11-21T11:06:31.285238-05:00,
HB1600-2025-member-285-405,member_request,HB1600,2025,House,Henson,,,,285,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,250000.0,0.0,250000.0,True,False,"This amendment adds $250,000 from the general fund each year for the fiscal impact of House
Bill 2489, which directs the Department of Healt","This amendment adds $250,000 from the general fund each year for the fiscal impact of House
Bill 2489, which directs the Department of Health Professions to conduct a study on expansion
of the scope of practice for physician assistants in the Commonwealth as a means to increase
autonomy in the profession. In addition to reviewing the education and training requirements for
physician assistants in the Commonwealth and the other states, the study includes an analysis of
the costs and benefits to patients of increased autonomy for physician assistants. The
Department is directed to submit a report with its findings and recommendations to the Chairs
182 Item Order
Request to Amend House Bill 1600, as Introduced
of the House Committee on Health and Human Services and the Senate Committee on
Education and Health by November 1, 2025.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,182,Henson,2025-11-21T11:06:31.286842-05:00,
HB1600-2025-member-287-406,member_request,HB1600,2025,House,Coyner,,,,287,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,252000.0,0.0,252000.0,True,False,"This amendment provides $252,000 from the general fund and $468,000 from federal funds the
second year to contract with Reach Out and Read t","This amendment provides $252,000 from the general fund and $468,000 from federal funds the
second year to contract with Reach Out and Read to implement a pilot program in select
underserved localities of their evidence-based model that promotes early literacy and parental
bonding as part of routine pediatric primary care visits.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,183,Coyner,2025-11-21T11:06:31.287043-05:00,
HB1600-2025-member-288-407,member_request,HB1600,2025,House,Sickles,,,,288,,,Health and Human Resources,,health_and_human_resources,,0.0,0.0,0.0,False,True,"This amendment adds language to require the Department of Medical Assistance Services to
seek federal authority to allow for the inclusion o","This amendment adds language to require the Department of Medical Assistance Services to
seek federal authority to allow for the inclusion of nutrition and nutrition services for pregnant
and postpartum Medicaid managed care members. Medicaid managed care orgnizations may
choose to participate by providing these services to prevent these individuals from needing
more resource intensive services. Language spells out the types of food services to be provided
through this optional benefit.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,183,Sickles,2025-11-21T11:06:31.287909-05:00,
HB1600-2025-member-288-408,member_request,HB1600,2025,House,Carr,,,,288,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,149111860.0,0.0,149111860.0,True,False,"This amendment provides $149.1 million from the general fund and $168.1 million from
nongeneral funds the second year to increase personal c","This amendment provides $149.1 million from the general fund and $168.1 million from
nongeneral funds the second year to increase personal care, respite, and companion services
rates by 15 percent for consumer-directed and agency-directed care. Language provides the
agency with emergency regulatory authority to implement these changes in fiscal year 2026.
Chapter 2, 2024 Special Session 1, provided two rate increases for personal care services. The
first was a 2 percent increase in personal care rates, effective January 1, 2024 and the second
was a 2 percent increase in personal care rates, effective July 1, 2024.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,184,Carr,2025-11-21T11:06:31.288457-05:00,
HB1600-2025-member-288-409,member_request,HB1600,2025,House,Carr,,,,288,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,1068000.0,0.0,1068000.0,True,False,"This amendment provides $1.1 million from the general fund and $1.1 million from the
nongeneral fund each year to direct the Department of M","This amendment provides $1.1 million from the general fund and $1.1 million from the
nongeneral fund each year to direct the Department of Medical Assistance Services to submit
amendments to the federal Centers for Medicare and Medicaid for the two Developmental
Disability Waivers to provide Medicaid payment for designated staff support for adults with
developmental disability in acute care settings. Language sets forth requirements for these
payments and provides the agency with emergency regulation authority to implement the
changes.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,185,Carr,2025-11-21T11:06:31.289030-05:00,
HB1600-2025-member-288-410,member_request,HB1600,2025,House,Carr,,,,288,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,142593.0,0.0,142593.0,True,False,"This amendment adds $142,593 from the general fund and $428,713 from nongeneral funds in
fiscal year 2026 to modify Medicaid reimbursement f","This amendment adds $142,593 from the general fund and $428,713 from nongeneral funds in
fiscal year 2026 to modify Medicaid reimbursement for long-acting injectable or extended
release medications administered in an any hospital emergency department or hospital inpatient
setting for substance use disorder. The payment will be unbundled from the hospital daily rate.
The introduced budget provides funding and language to unbundle these payments only when
administered for a serious mental illness. This language extends this provision for cases of
substance use disorder.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,185,Carr,2025-11-21T11:06:31.289650-05:00,
HB1600-2025-member-288-411,member_request,HB1600,2025,House,Carr,,,,288,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,9621953.0,0.0,9621953.0,True,False,"This amendment adds $9.6 million from the general fund and $12.7 from nongeneral funds in
fiscal year 2026 and language requiring Medicaid m","This amendment adds $9.6 million from the general fund and $12.7 from nongeneral funds in
fiscal year 2026 and language requiring Medicaid managed care organizations to reimburse at
no less than 100 percent of the state Medicaid fee schedule for reimbursing durable medical
equipment (DME",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,186,Carr,2025-11-21T11:06:31.290058-05:00,
HB1600-2025-member-288-412,member_request,HB1600,2025,House,Willett,,,,288,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,1589297.0,0.0,1589297.0,True,False,"This amendment provides $1.6 million from the general fund and $3.0 million from nongeneral
fund the second year to provide Medicaid coverag","This amendment provides $1.6 million from the general fund and $3.0 million from nongeneral
fund the second year to provide Medicaid coverage for neurobehavioral and neurorehabilitation
facilities to support individuals with traumatic brain injuries and neurocognitive disorders by
January 1, 2026. Language provides for the adoption of emergency regulations to effect such
change.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,186,Willett,2025-11-21T11:06:31.290817-05:00,
HB1600-2025-member-288-413,member_request,HB1600,2025,House,Willett,,,,288,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,7441594.0,0.0,7441594.0,True,False,"This amendment provides $1.7 million from the general fund and $9.5 million from nongeneral
funds the second year to provide Medicaid supple","This amendment provides $1.7 million from the general fund and $9.5 million from nongeneral
funds the second year to provide Medicaid supplemental payments to Sheltering Arms
Rehabilitation Center. Sheltering Arms treats one out of every four Medicaid patients in
Virginia in need of inpatient rehabilitation services. The services provided treat the most acute
injuries to this population, including stroke, spinal cord injury, and traumatic brain injury. As a
result, SAI has the highest cost of services compared to other rehabilitation hospitals in
Virginia. Because DMAS calculates its rates using a pool containing all rehabilitation hospitals,
Sheltering Arms effective reimbursement is comparatively lower than other rehabilitation
hospitals. For fiscal year 2025, Sheltering Arms will be reimbursed at a level less than 69
percent of cost of providing inpatient services to Medicaid patients. Other inpatient
rehabilitation providers are reimbursed at a level closer to 80 percent of cost. This proposal was
included in the agency's fall 2024 budget submissions.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,187,Willett,2025-11-21T11:06:31.291424-05:00,
HB1600-2025-member-288-414,member_request,HB1600,2025,House,Willett,,,,288,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,4900000.0,0.0,4900000.0,True,False,"This amendment provides $4.9 million from the general fund and $5.1 million from nongeneral
funds the second year to provide Medicaid covera","This amendment provides $4.9 million from the general fund and $5.1 million from nongeneral
funds the second year to provide Medicaid coverage of genetic testing of critically ill infants
with rare diseases. More than 30 million Americans are living with one of more than 10,000
known rare diseases, and 1 in 2 patients diagnosed is a child. Rare diseases, defined as a disease
or condition that affects less than 200,000 people in the United States, 4 are very difficult to
188 Item Order
Request to Amend House Bill 1600, as Introduced
diagnose. Improving coverage of and access to comprehensive genetic testing tools like rapid
Whole Genome Sequencing and enhancing newborn screening programs can help people living
with rare diseases get diagnosed more quickly and effectively. Rapid diagnosis can reduce the
number of invasive test, procedures and hospital stays, and reduce the care burden on families
and caregivers. Currently 14 states provide Medicaid coverage for Rapid Whole Genome
Sequencing for infants, with Michigan's Medicaid coverage estimated at providing net savings
of $4,155 per patient.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,188,Willett,2025-11-21T11:06:31.291966-05:00,
HB1600-2025-member-288-415,member_request,HB1600,2025,House,Willett,,,,288,,,Health and Human Resources,,health_and_human_resources,,0.0,0.0,0.0,False,True,"This amendment makes technical changes to language in the introduced budget related to
Medicaid Graduate Medical Education residency and fel","This amendment makes technical changes to language in the introduced budget related to
Medicaid Graduate Medical Education residency and fellowship slots funded by the state at
Children's Hospital of the King's Daughters to accurately reflect the number of residency and
fellowship slots funded through the program.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,189,Willett,2025-11-21T11:06:31.292167-05:00,
HB1600-2025-member-288-416,member_request,HB1600,2025,House,Willett,,,,288,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,0.0,3522726.0,3522726.0,True,False,"This amendment provides $3.5 million from nongeneral funds the second year to provide
Medicaid supplemental payments to the Virginia Commonw","This amendment provides $3.5 million from nongeneral funds the second year to provide
Medicaid supplemental payments to the Virginia Commonwealth University School of
Dentistry for services provided by dentists it employs or with whom it contracts. VCU shall
provide the non-federal share in order to match federal Medicaid funds for the supplemental
payments.",Virginia Commonwealth University School of Dentistry for services provided by dentists it employs or with whom it contracts,to the Virginia Commonwealth University School of Dentistry for services provided by dentists it employs or with whom it contracts,0.95,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,189,Willett,2025-11-21T11:06:31.292934-05:00,
HB1600-2025-member-288-417,member_request,HB1600,2025,House,Willett,,,,288,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,6858938.0,0.0,6858938.0,True,False,"This amendment adds $6.9 million from the general fund and $39.8 million from nongeneral
funds for the cost to eliminate the restrictions th","This amendment adds $6.9 million from the general fund and $39.8 million from nongeneral
funds for the cost to eliminate the restrictions the use of anti-obesity medications for Medicaid
patients. Language which limits these medications is not based on any current standards of care.
Removal of this language, returns the authority to the Department of Medical Assistance
Services to determine appropriate utilization of anti-obesity medications, which is provided in
existing budget language in Item 288, paragraph QQQQ.",the Department of Medical Assistance Services to determine appropriate utilization of anti-obesity medications,"to the Department of Medical Assistance Services to determine appropriate utilization of anti-obesity medications, which is provided in existing budget language in Item 288, paragraph QQQQ",0.95,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,190,Willett,2025-11-21T11:06:31.294117-05:00,
HB1600-2025-member-288-418,member_request,HB1600,2025,House,Sickles,,,,288,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,11292147.0,0.0,11292147.0,True,False,"This amendment provides $11.3 million from the general fund and $11.8 million from
nongeneral funds the second year to increase Medicaid rat","This amendment provides $11.3 million from the general fund and $11.8 million from
nongeneral funds the second year to increase Medicaid rates for ABA services by 10 percent.
Language also directs the agency to create a billing code for care coordination for behavioral
health services that are classified by a Current Procedural Terminology code, including ABA
services. The current reimbursement rates for ABA services are based on a rate study that was
conducted prior to 2018 and do not adequately cover the cost to deliver this service. This has
created significant workforce challenges that have constrained access to this important and
time-sensitive service. Adopting a 10 percent rate increase would provide the same treatment to
ABA services that was given to all the other Medicaid behavioral health services that received a
rate increase in January, 2024, and will help to better align the reimbursement rate for this
service with the increased costs to deliver it, particularly the cost to adequately pay and retain
staff",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,190,Sickles,2025-11-21T11:06:31.295333-05:00,
HB1600-2025-member-288-419,member_request,HB1600,2025,House,Sickles,,,,288,,,Health and Human Resources,,health_and_human_resources,,0.0,0.0,0.0,False,True,"This amendment adds language requiring the Department of Medical Assistance Service to
modify the current regulations for Medicaid covered M","This amendment adds language requiring the Department of Medical Assistance Service to
modify the current regulations for Medicaid covered Multi-Systemic (MST",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,191,Sickles,2025-11-21T11:06:31.295692-05:00,
HB1600-2025-member-288-420,member_request,HB1600,2025,House,Sickles,,,,288,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,2500000.0,0.0,2500000.0,True,False,"This amendment adds $2.5 million from the general fund in fiscal year 2026 to enable the
Department of Medical Assistance Services, in colla","This amendment adds $2.5 million from the general fund in fiscal year 2026 to enable the
Department of Medical Assistance Services, in collaboration with the Department of Behavioral
Health and Developmental Services, to provide training and other support that is needed to
prepare providers that will be delivering the redesigned Medicaid community-based behavioral
health services that will go into effect on July 1, 2026.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,192,Sickles,2025-11-21T11:06:31.295841-05:00,
HB1600-2025-member-288-421,member_request,HB1600,2025,House,Sickles,,,,288,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,852896.0,0.0,852896.0,True,False,"This amendment provides $852,896 from the general fund and $992,221 from nongeneral
funds in fiscal year 2026 to increase Medicaid rates for","This amendment provides $852,896 from the general fund and $992,221 from nongeneral
funds in fiscal year 2026 to increase Medicaid rates for consumer-directed services for non
Medicaid Developmental Disability (DD",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,192,Sickles,2025-11-21T11:06:31.296242-05:00,
HB1600-2025-member-288-422,member_request,HB1600,2025,House,Sickles,,,,288,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,9754251.0,0.0,9754251.0,True,False,"This amendment adds $9.7 million from the general fund the second year in fiscal year 2026 to
allow five local government-owned nursing faci","This amendment adds $9.7 million from the general fund the second year in fiscal year 2026 to
allow five local government-owned nursing facilities and nonstate government hospitals to
receive supplemental payments to cover unreimbursed Medicaid costs not to exceed the upper
payment limit for each facility. Virginia’s budget has long permitted five local government
owned and operated nursing to receive supplemental payments through intergovernmental
transfer of funds. DMAS retains a Certified Public Expenditure (“CPE”",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,193,Sickles,2025-11-21T11:06:31.296703-05:00,
HB1600-2025-member-288-423,member_request,HB1600,2025,House,Sickles,,,,288,,,Health and Human Resources,,health_and_human_resources,,0.0,0.0,0.0,False,True,"This amendment authorizes the Department of Medical Assistance Services to implement a
supplemental Medicaid payment for a Ground Emergency ","This amendment authorizes the Department of Medical Assistance Services to implement a
supplemental Medicaid payment for a Ground Emergency Medical Transportation (GEMT",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,194,Sickles,2025-11-21T11:06:31.296967-05:00,
HB1600-2025-member-288-424,member_request,HB1600,2025,House,Sickles,,,,288,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,3793520.0,0.0,3793520.0,True,False,"This amendment provides $3.8 million from the general fund and $4.4 million from nongeneral
funds to expand pilot programs funded through th","This amendment provides $3.8 million from the general fund and $4.4 million from nongeneral
funds to expand pilot programs funded through the Department of Behavioral Health and
Developmental Services (DBHDS",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,194,Sickles,2025-11-21T11:06:31.297106-05:00,
HB1600-2025-member-288-425,member_request,HB1600,2025,House,Sickles,,,,288,,,Health and Human Resources,,health_and_human_resources,,0.0,0.0,0.0,False,True,"This amendment modifies language in the introduced budget that directs the Department of
Medical Assistance Services to modify the nursing f","This amendment modifies language in the introduced budget that directs the Department of
Medical Assistance Services to modify the nursing facility reimbursement methodology to use
the Patient-Driven Payment Model (PDPM",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,195,Sickles,2025-11-21T11:06:31.297375-05:00,
