id,stage,billNumber,sessionYear,chamber,patronName,patronLISId,legislatorId,districtCode,itemNumber,subItem,agencyCode,agencyName,secretariatCode,spendingCategoryId,fiscalYear,deltaGF,deltaNGF,netAmount,isIncrease,isLanguageOnly,descriptionShort,descriptionFull,primaryRecipientName,recipientRawText,recipientConfidence,sourcePdfPath,sourcePage,sourceLineHint,createdAt,updatedAt
HB30-2024-member-371-203,member_request,HB30,2024,House,Carr,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,0.0,0.0,0.0,False,False,"This amendment provides $500,000 the first year from the general fund to support the
Valentine Museum's capital campaign to improve collecti","This amendment provides $500,000 the first year from the general fund to support the
Valentine Museum's capital campaign to improve collection care, reinterpret the Edward
Valentine Sculpture Studio, and build its endowment. Successful completion of the campaign
will ensure expanded access to primary sources used in history and social studies education
programming for student and adult audiences.",,,,Amendment Member Requests/HB30 Member Request.pdf,107,Carr,2025-11-21T11:05:19.184600-05:00,
HB30-2024-member-371-204,member_request,HB30,2024,House,Carr,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,500000.0,0.0,500000.0,True,False,"This amendment provides $500,000 each year from the general fund to support museum
workforce development efforts.","This amendment provides $500,000 each year from the general fund to support museum
workforce development efforts.",,,,Amendment Member Requests/HB30 Member Request.pdf,107,Carr,2025-11-21T11:05:19.184730-05:00,
HB30-2024-member-383-205,member_request,HB30,2024,House,Carr,,,,383,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 each year from the general fund pursuant to House Bill
1121, which requires the Department of Corrections to","This amendment provides $50,000 each year from the general fund pursuant to House Bill
1121, which requires the Department of Corrections to provide inmates access to online
educational content through the Online Virginia Network Authority to support earning degrees
and postsecondary credentials. This amendment is a placeholder until a fiscal impact statement
for the legislation is provided.",,,,Amendment Member Requests/HB30 Member Request.pdf,108,Carr,2025-11-21T11:05:19.185193-05:00,
HB30-2024-member-388-206,member_request,HB30,2024,House,Carr,,,,388,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,0.0,300000.0,300000.0,True,False,"This amendment appropriates an additional $300,000 from the nongeneral fund each year from
the commissary fund to support the continued prov","This amendment appropriates an additional $300,000 from the nongeneral fund each year from
the commissary fund to support the continued provision of faith-based services to inmates held
by the Department of Corrections.",,,,Amendment Member Requests/HB30 Member Request.pdf,108,Carr,2025-11-21T11:05:19.185344-05:00,
HB30-2024-member-391-207,member_request,HB30,2024,House,Carr,,,,391,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,125000.0,0.0,125000.0,True,False,"This amendment provided $125,000 each year and one positions to DCJS pursuant to House
Bill 586, which would direct the Department to provid","This amendment provided $125,000 each year and one positions to DCJS pursuant to House
Bill 586, which would direct the Department to provide law enforcement standards and training
for harm reduction programs.",,,,Amendment Member Requests/HB30 Member Request.pdf,109,Carr,2025-11-21T11:05:19.185676-05:00,
HB30-2024-member-394-208,member_request,HB30,2024,House,Carr,,,,394,,,Public Safety and Homeland Security,,public_safety_and_homeland_security,,0.0,0.0,0.0,False,True,"This amendment directs the Department of Criminal Justice Services to allow localities who
have partnered with eligible institutions or nonp","This amendment directs the Department of Criminal Justice Services to allow localities who
have partnered with eligible institutions or nonprofit organizations to apply for the competitive
grant program establish to support organizations and non-profit institutions that have been the
targets of or at risk of being targeted for hate crimes.",the competitive grant program establish,for the competitive grant program establish to support organizations and non-profit institutions that have been the targets of or at risk of being targeted for hate crimes,0.8,Amendment Member Requests/HB30 Member Request.pdf,109,Carr,2025-11-21T11:05:19.186062-05:00,
HB30-2024-member-442-209,member_request,HB30,2024,House,Carr,,,,442,,,Transportation,,transportation,,0.0,0.0,0.0,False,True,"This amendment clarifies that cities which acquired land previously part of a neighboring
county shall be responsible for maintaining public","This amendment clarifies that cities which acquired land previously part of a neighboring
county shall be responsible for maintaining public roads even if they were once privately owned
roads.",,,,Amendment Member Requests/HB30 Member Request.pdf,109,Carr,2025-11-21T11:05:19.186323-05:00,
HB30-2024-member-469-210,member_request,HB30,2024,House,Carr,,,,469,,,Central Appropriations FY24-25 FY25-26,,independent_agencies,,435206877.0,0.0,435206877.0,True,False,"This amendment adds $240.6 million from the general fund in fiscal year 2025 and $435.2
million from the general fund for employee compensat","This amendment adds $240.6 million from the general fund in fiscal year 2025 and $435.2
million from the general fund for employee compensation actions for state employees and state
supported local employees. The amendments uses this funding, as a well as funding included in
the introduced budget, to support a 4 percent salary increase and a 1 percent bonus in each year
of the biennium. Total funding for these actions, including the funding in the introduced budget
is $294.9 million in fiscal year 2025 and $549.6 million in fiscal year 2026,",,,,Amendment Member Requests/HB30 Member Request.pdf,110,Carr,2025-11-21T11:05:19.186690-05:00,
HB30-2024-member-469-211,member_request,HB30,2024,House,Carr,,,,469,,,Central Appropriations FY24-25 FY25-26,,independent_agencies,,5000000.0,0.0,5000000.0,True,False,"This amendment provides $5.0 million from the general fund each year to increase the per
diem for substitute judges to $500 per day.","This amendment provides $5.0 million from the general fund each year to increase the per
diem for substitute judges to $500 per day.",,,,Amendment Member Requests/HB30 Member Request.pdf,111,Carr,2025-11-21T11:05:19.187054-05:00,
HB30-2024-member-479-212,member_request,HB30,2024,House,Carr,,,,479,,,Independent Agencies,,independent_agencies,,0.0,0.0,0.0,False,True,"This language amendment directs the State Corporation Commission to convene a workgroup
to consider whether to incorporate enhanced direct e","This language amendment directs the State Corporation Commission to convene a workgroup
to consider whether to incorporate enhanced direct enrollment technology into Virginia's Health
Benefit Exchange platform.",,,,Amendment Member Requests/HB30 Member Request.pdf,111,Carr,2025-11-21T11:05:19.187362-05:00,
HB30-2024-member-49-213,member_request,HB30,2024,House,Cherry,,,,49,,,Executive Offices FY24-25 FY25-26,,independent_agencies,,200000.0,0.0,200000.0,True,False,"This amendment provides $200,000 each year from the general fund pursuant to House Bill
643, which provides that violations of the prohibiti","This amendment provides $200,000 each year from the general fund pursuant to House Bill
643, which provides that violations of the prohibition on campaign fundraising during
legislative sessions are to be reported to the Attorney General who shall initiate civil
proceedings to enforce the civil penalty currently assessed for such violations. This amendment
is a placeholder until the fiscal impact statement for the bill is produced.",,,,Amendment Member Requests/HB30 Member Request.pdf,114,Cherry,2025-11-21T11:05:19.188266-05:00,
HB30-2024-member-277-214,member_request,HB30,2024,House,Cherry,,,,277,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,0.0,25000.0,25000.0,True,False,"This amendment provides $25,000 from the Child Restraint Device Penalties fund each year
for the Virginia Department of Health to update the","This amendment provides $25,000 from the Child Restraint Device Penalties fund each year
for the Virginia Department of Health to update the online technology used to train local health
department workers who teach the installation of these child restraint safety seats (car seats",,,,Amendment Member Requests/HB30 Member Request.pdf,115,Cherry,2025-11-21T11:05:19.188630-05:00,
HB30-2024-member-279-215,member_request,HB30,2024,House,Cherry,,,,279,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,0.0,25000.0,25000.0,True,False,"This amendment provides $25,000 each year from the Child Restraint Device Penalties fund
for Little Hands Virginia to provide free child car","This amendment provides $25,000 each year from the Child Restraint Device Penalties fund
for Little Hands Virginia to provide free child car seats for individuals in emergency situations
and unable to complete a required safety course.",,,,Amendment Member Requests/HB30 Member Request.pdf,115,Cherry,2025-11-21T11:05:19.188882-05:00,
HB30-2024-member-390-216,member_request,HB30,2024,House,Cherry,,,,390,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,0.0,0.0,0.0,False,False,"This amendment provides $50,000 the first year from the general fund pursuant to House Bill
379, which would expand the definition of a viol","This amendment provides $50,000 the first year from the general fund pursuant to House Bill
379, which would expand the definition of a violent felony offenses to include offering money
or receiving money to obtain custody of a child.",,,,Amendment Member Requests/HB30 Member Request.pdf,116,Cherry,2025-11-21T11:05:19.189130-05:00,
HB30-2024-member-390-217,member_request,HB30,2024,House,Cherry,,,,390,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,0.0,0.0,0.0,False,False,"This amendment provides $50,000 the first year from the general fund pursuant to House Bill
629, which would prohibit the conversion of cont","This amendment provides $50,000 the first year from the general fund pursuant to House Bill
629, which would prohibit the conversion of contributions to a candidate or campaign
Patron Order 116
Request to Amend House Bill 30, as Introduced
committee for personal use.",,,,Amendment Member Requests/HB30 Member Request.pdf,116,Cherry,2025-11-21T11:05:19.189662-05:00,
HB30-2024-member-469-218,member_request,HB30,2024,House,Cherry,,,,469,,,Central Appropriations FY24-25 FY25-26,,independent_agencies,,577000.0,0.0,577000.0,True,False,"This amendment adjusts funding for contribution rates for the VRS retirement system pursuant
to the enactment of House Bill 631 of the 2024 ","This amendment adjusts funding for contribution rates for the VRS retirement system pursuant
to the enactment of House Bill 631 of the 2024 General Assembly Session which adds
emergency dispatchers to the VaLORS program beginning July 1, 2025.",,,,Amendment Member Requests/HB30 Member Request.pdf,117,Cherry,2025-11-21T11:05:19.190253-05:00,
HB30-2024-member-484-219,member_request,HB30,2024,House,Cherry,,,,484,,,Independent Agencies FY24-25 FY25-26,,independent_agencies,,0.0,0.0,0.0,False,False,"This amendment provides the VRS $137,000 from the nongeneral fund pursuant to the passage
of House Bill 630 which adds 911 dispatchers to th","This amendment provides the VRS $137,000 from the nongeneral fund pursuant to the passage
of House Bill 630 which adds 911 dispatchers to the list of local employees eligible to receive
enhanced retirement benefits. The funding supports the administrative changes needed to
effectuate the change.",,,,Amendment Member Requests/HB30 Member Request.pdf,117,Cherry,2025-11-21T11:05:19.190882-05:00,
HB30-2024-member-484-220,member_request,HB30,2024,House,Cherry,,,,484,,,Independent Agencies FY24-25 FY25-26,,independent_agencies,,0.0,0.0,0.0,False,False,,,,,,Amendment Member Requests/HB30 Member Request.pdf,117,Cherry,2025-11-21T11:05:19.190989-05:00,
HB30-2024-member-31-221,member_request,HB30,2024,House,Clark,,,,31,,,Judicial Department FY24-25 FY25-26,,judicial,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 each year from the general fund pursuant to House Bill
1311. This amendment is a placeholder until a fiscal ","This amendment provides $50,000 each year from the general fund pursuant to House Bill
1311. This amendment is a placeholder until a fiscal impact statement for the bill is produced.",,,,Amendment Member Requests/HB30 Member Request.pdf,118,Clark,2025-11-21T11:05:19.191438-05:00,
HB30-2024-member-31-222,member_request,HB30,2024,House,Clark,,,,31,,,Judicial Department FY24-25 FY25-26,,judicial,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 each year from the general fund pursuant to House Bill
1310. This amendment is a placeholder until a fiscal ","This amendment provides $50,000 each year from the general fund pursuant to House Bill
1310. This amendment is a placeholder until a fiscal impact statement for the bill is produced.",,,,Amendment Member Requests/HB30 Member Request.pdf,118,Clark,2025-11-21T11:05:19.191874-05:00,
HB30-2024-member-31-223,member_request,HB30,2024,House,Clark,,,,31,,,Judicial Department FY24-25 FY25-26,,judicial,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 each year from the general fund pursuant to House Bill 721.
This amendment is a placeholder until a fiscal i","This amendment provides $50,000 each year from the general fund pursuant to House Bill 721.
This amendment is a placeholder until a fiscal impact statement for the bill is produced.",,,,Amendment Member Requests/HB30 Member Request.pdf,118,Clark,2025-11-21T11:05:19.192309-05:00,
HB30-2024-member-54-224,member_request,HB30,2024,House,Clark,,,,54,,,Executive Offices FY24-25 FY25-26,,independent_agencies,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 each year from the general fund in support of House Bill
35, related to the statue of limitations for the co","This amendment provides $50,000 each year from the general fund in support of House Bill
35, related to the statue of limitations for the collection of medical debt. This is a placeholder
amendment until the fiscal impact statement is posted.",,,,Amendment Member Requests/HB30 Member Request.pdf,119,Clark,2025-11-21T11:05:19.192982-05:00,
HB30-2024-member-60-225,member_request,HB30,2024,House,Clark,,,,60,,,Administration FY24-25 FY25-26,,independent_agencies,,1369666.0,0.0,1369666.0,True,False,"This amendment provides $1.3 million from the general fund in fiscal year 2025 and $1.4
million from the general fund in fiscal year 2026 to","This amendment provides $1.3 million from the general fund in fiscal year 2025 and $1.4
million from the general fund in fiscal year 2026 to provide a 9.3 percent salary increase for
communications positions in Sheriffs' offices to address the current turnover rate of 35 percent.",,,,Amendment Member Requests/HB30 Member Request.pdf,119,Clark,2025-11-21T11:05:19.193435-05:00,
HB30-2024-member-124-226,member_request,HB30,2024,House,Clark,,,,124,,,Education FY24-25 FY25-26,,k12_education,,0.0,0.0,0.0,False,False,"This amendment provides $17.0 million in fiscal year 2025 for the development of the
Chesapeake Regional Career and Technical Center. These ","This amendment provides $17.0 million in fiscal year 2025 for the development of the
Chesapeake Regional Career and Technical Center. These funds will be matched with $5.0
million from Chesapeake Public Schools and $5.0 million from the City of Chesapeake.",the development of the Chesapeake Regional Career and Technical Center,for the development of the Chesapeake Regional Career and Technical Center,0.95,Amendment Member Requests/HB30 Member Request.pdf,119,Clark,2025-11-21T11:05:19.193787-05:00,
HB30-2024-member-125-227,member_request,HB30,2024,House,Clark,,,,125,,,Education FY24-25 FY25-26,,k12_education,,693600000.0,0.0,693600000.0,True,False,"This amendment provides $184.3 million the first year and $693.6 million the second year
from the general fund to implement the provisions o","This amendment provides $184.3 million the first year and $693.6 million the second year
from the general fund to implement the provisions of House Bill 187, assuming a 3 percent raise
the first year and 7% raise the second year to meet the goal to compensate instructional and
non-instructional staff at or above the national average by the 2028-2029 school year .",,,,Amendment Member Requests/HB30 Member Request.pdf,120,Clark,2025-11-21T11:05:19.193980-05:00,
HB30-2024-member-200-228,member_request,HB30,2024,House,Clark,,,,200,,,Education: Higher Education FY24-25 FY25-26,,higher_education,,0.0,0.0,0.0,False,False,"This amendment requests funding to Camp Community College to support a partnership with
the City of Suffolk to establish the Workforce Trade","This amendment requests funding to Camp Community College to support a partnership with
the City of Suffolk to establish the Workforce Trades and Innovation Center.",Camp Community College,to Camp Community College to support a partnership with the City of Suffolk to establish the Workforce Trades and Innovation Center,0.95,Amendment Member Requests/HB30 Member Request.pdf,120,Clark,2025-11-21T11:05:19.194157-05:00,
HB30-2024-member-271-229,member_request,HB30,2024,House,Clark,,,,271,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,1000000.0,0.0,1000000.0,True,False,"This amendment adds $1.0 million from the general fund each year for the fiscal impact of
House Bill 37 which creates a loan repayment progr","This amendment adds $1.0 million from the general fund each year for the fiscal impact of
House Bill 37 which creates a loan repayment program for persons that have worked in the
Commonwealth as mental health professionals for at least five years.",,,,Amendment Member Requests/HB30 Member Request.pdf,121,Clark,2025-11-21T11:05:19.194367-05:00,
HB30-2024-member-280-230,member_request,HB30,2024,House,Clark,,,,280,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,0.0,0.0,0.0,False,False,"This amendment adds $114,000 from the general fund the first year for the fiscal impact of
House Bill 33 which requires the Commissioner of ","This amendment adds $114,000 from the general fund the first year for the fiscal impact of
House Bill 33 which requires the Commissioner of Health to form a work group to study
occurrence of microplastics in public drinking water.",,,,Amendment Member Requests/HB30 Member Request.pdf,121,Clark,2025-11-21T11:05:19.194712-05:00,
HB30-2024-member-314-231,member_request,HB30,2024,House,Clark,,,,314,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,1700000.0,0.0,1700000.0,True,False,"This amendment provides $1.7 million each year from the general fund to support Centers for
Independent Living to provide independent living","This amendment provides $1.7 million each year from the general fund to support Centers for
Independent Living to provide independent living services including skills training, advocacy,
information and referral, peer mentoring, and transition to people with significant disabilities.
Transition services includes youth services, services to people trying to transition from nursing
facilities and other institutions, and services to prevent institutionalization. Funding is needed to
meet increasing requests for these services and increased cost of doing business including rent,
fuel and transportation. This increase would provide $100,000 annually to each of the 17
Centers for Independent Living.",,,,Amendment Member Requests/HB30 Member Request.pdf,121,Clark,2025-11-21T11:05:19.195559-05:00,
HB30-2024-member-363-232,member_request,HB30,2024,House,Clark,,,,363,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,0.0,0.0,0.0,False,False,"This amendment provides $100,000 from the general fund in the first year pursuant to House
Bill 406, which would require DEQ to enforce fede","This amendment provides $100,000 from the general fund in the first year pursuant to House
Bill 406, which would require DEQ to enforce federal regulations related to cooling water
intakes at power generation facilities. This amendment is a placeholder until a final fiscal
impact for the bill is available.",,,,Amendment Member Requests/HB30 Member Request.pdf,122,Clark,2025-11-21T11:05:19.196033-05:00,
HB30-2024-member-390-233,member_request,HB30,2024,House,Clark,,,,390,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,0.0,0.0,0.0,False,False,"This amendment provides $50,000 the first year from the general fund pursuant to House Bill
351, which would require gun purchasers to procu","This amendment provides $50,000 the first year from the general fund pursuant to House Bill
351, which would require gun purchasers to procure a locking device for such firearm, or certify
that they do not reside in the same household as a minor.",,,,Amendment Member Requests/HB30 Member Request.pdf,122,Clark,2025-11-21T11:05:19.196327-05:00,
HB30-2024-member-390-234,member_request,HB30,2024,House,Clark,,,,390,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,0.0,0.0,0.0,False,False,"This amendment provides $50,000 the first year from the general fund pursuant to House Bill
749, which would establish the crime of sexual e","This amendment provides $50,000 the first year from the general fund pursuant to House Bill
749, which would establish the crime of sexual extortion as a class 5 felony.",,,,Amendment Member Requests/HB30 Member Request.pdf,123,Clark,2025-11-21T11:05:19.196564-05:00,
HB30-2024-member-469-235,member_request,HB30,2024,House,Clark,,,,469,,,Central Appropriations FY24-25 FY25-26,,independent_agencies,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 from the general fund each year to effectuate the provisions
of House Bill 864 which requires health insurer","This amendment provides $50,000 from the general fund each year to effectuate the provisions
of House Bill 864 which requires health insurers to cover therapeutic day treatment services for
children with serious emotional disturbances. The funding included in the amendment is a
Patron Order 123
Request to Amend House Bill 30, as Introduced
placeholder until a detailed fiscal impact analysis is completed.",,,,Amendment Member Requests/HB30 Member Request.pdf,123,Clark,2025-11-21T11:05:19.196990-05:00,
HB30-2024-member-479-236,member_request,HB30,2024,House,Clark,,,,479,,,Independent Agencies FY24-25 FY25-26,,independent_agencies,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 each year from the general fund pursuant to House Bill 864
which would require health insurers providing hea","This amendment provides $50,000 each year from the general fund pursuant to House Bill 864
which would require health insurers providing health care plans to provide coverage for
therapeutic day treatment services for children with serious emotional disturbances, This
amendment is a placeholder until a fiscal impact statement for the bill is produced; costs to the
state related to the Health Benefit Exchange as well as potential costs for the state employee
health plan will be updated at that time.",,,,Amendment Member Requests/HB30 Member Request.pdf,124,Clark,2025-11-21T11:05:19.198332-05:00,
HB30-2024-member-484-237,member_request,HB30,2024,House,Clark,,,,484,,,Independent Agencies FY24-25 FY25-26,,independent_agencies,,0.0,0.0,0.0,False,False,"This amendment provides the VRS $137,000 from the nongeneral fund pursuant to the passage
of House Bill 38 which adds 911 dispatchers to the","This amendment provides the VRS $137,000 from the nongeneral fund pursuant to the passage
of House Bill 38 which adds 911 dispatchers to the list of local employees eligible to receive
enhanced retirement benefits. The funding supports the administrative costs needed to effectuate
the change.",,,,Amendment Member Requests/HB30 Member Request.pdf,124,Clark,2025-11-21T11:05:19.198981-05:00,
HB30-2024-member-31-238,member_request,HB30,2024,House,Cohen,,,,31,,,Judicial Department FY24-25 FY25-26,,judicial,,250000.0,0.0,250000.0,True,False,"This amendment provides $250,000 the first year from the general fund pursuant to House Bill
512 which directs the Judicial Council to conve","This amendment provides $250,000 the first year from the general fund pursuant to House Bill
512 which directs the Judicial Council to convene a workgroup to study conservatorship fee
structures in Virginia compared to other states. This amendment is a placeholder until a fiscal
impact statement for the bill is produced.",,,,Amendment Member Requests/HB30 Member Request.pdf,124,Cohen,2025-11-21T11:05:19.199507-05:00,
HB30-2024-member-117-239,member_request,HB30,2024,House,Cohen,,,,117,,,Education FY24-25 FY25-26,,k12_education,,100000.0,0.0,100000.0,True,False,"This amendment provides $100,000 each year from the general fund to implement House Bill
508. This is a placeholder amendment until a fiscal","This amendment provides $100,000 each year from the general fund to implement House Bill
508. This is a placeholder amendment until a fiscal impact statement is available.",,,,Amendment Member Requests/HB30 Member Request.pdf,125,Cohen,2025-11-21T11:05:19.199634-05:00,
HB30-2024-member-119-240,member_request,HB30,2024,House,Cohen,,,,119,,,Education FY24-25 FY25-26,,k12_education,,500000.0,0.0,500000.0,True,False,"This amendment provides $500,000 each year from the general fund to implement House Bill
500. This is a placeholder amendment until a fiscal","This amendment provides $500,000 each year from the general fund to implement House Bill
500. This is a placeholder amendment until a fiscal impact statement is available.",,,,Amendment Member Requests/HB30 Member Request.pdf,125,Cohen,2025-11-21T11:05:19.199759-05:00,
HB30-2024-member-124-241,member_request,HB30,2024,House,Cohen,,,,124,,,Education FY24-25 FY25-26,,k12_education,,500000.0,0.0,500000.0,True,False,"This amendment provides $500,000 each year to effectuate the provisions of House Bill 507 of
the 2024 General Assembly, which creates the Ca","This amendment provides $500,000 each year to effectuate the provisions of House Bill 507 of
the 2024 General Assembly, which creates the Careers in Law Enforcement Incentive Grant
Program.",,,,Amendment Member Requests/HB30 Member Request.pdf,125,Cohen,2025-11-21T11:05:19.200033-05:00,
HB30-2024-member-124-242,member_request,HB30,2024,House,Cohen,,,,124,,,Education FY24-25 FY25-26,,k12_education,,500000.0,0.0,500000.0,True,False,"This amendment provides $500,000 each year to effectuate the provisions of House Bill 506 of
the 2024 General Assembly, which creates the Te","This amendment provides $500,000 each year to effectuate the provisions of House Bill 506 of
the 2024 General Assembly, which creates the Teachers for Tomorrow Grant Program.",Tomorrow Grant Program,for Tomorrow Grant Program,0.8,Amendment Member Requests/HB30 Member Request.pdf,126,Cohen,2025-11-21T11:05:19.200451-05:00,
HB30-2024-member-125-243,member_request,HB30,2024,House,Cohen,,,,125,,,"Request to Amend House Bill 30, as Introduced",,independent_agencies,,1000000.0,0.0,1000000.0,True,False,"This amendment provides $1,000,000 each year from the general fund to support public
schools with the implementation of House Bill 497, whic","This amendment provides $1,000,000 each year from the general fund to support public
schools with the implementation of House Bill 497, which will require two doses of naloxone to
be maintained in every secondary school.",,,,Amendment Member Requests/HB30 Member Request.pdf,126,Cohen,2025-11-21T11:05:19.200617-05:00,
HB30-2024-member-426-244,member_request,HB30,2024,House,Cohen,,,,426,,,Transportation FY24-25 FY25-26,,transportation,,250000.0,0.0,250000.0,True,False,"This amendment provides $250,000 from the general fund each year pursuant to the passage of
House Bill 505 of the 2024 General Assembly Sess","This amendment provides $250,000 from the general fund each year pursuant to the passage of
House Bill 505 of the 2024 General Assembly Session which instructs the DMV to convene a
work group to develop and implement a statewide strategy to incentivize and promote the
issuance of commercial driver's licenses to qualified applicants in the Commonwealth.",,,,Amendment Member Requests/HB30 Member Request.pdf,127,Cohen,2025-11-21T11:05:19.200872-05:00,
HB30-2024-member-434-245,member_request,HB30,2024,House,Cohen,,,,434,,,Transportation FY24-25 FY25-26,,transportation,,0.0,0.0,0.0,False,False,"This amendment provides $94,000 from the general fund to backfill the DRPT for a one time
loss pursuant to enactment of House Bill 510 of th","This amendment provides $94,000 from the general fund to backfill the DRPT for a one time
loss pursuant to enactment of House Bill 510 of the 2024 General Assembly Session which
provides that any surplus lines broker or any person required to be licensed as one shall not be
subject to the annual taxes, license taxes, or penalties under current law for any policy of
insurance procured during the preceding calendar year on behalf of a commuter rail system
jointly operated by the Northern Virginia Transportation Commission and the Potomac and
Rappahannock Transportation District.",,,,Amendment Member Requests/HB30 Member Request.pdf,127,Cohen,2025-11-21T11:05:19.201394-05:00,
HB30-2024-member-471-246,member_request,HB30,2024,House,Cohen,,,,471,,,Central Appropriations,,independent_agencies,,0.0,0.0,0.0,False,True,"This language amendment makes changes to the proposed allocation to the Virginia
Technology Infrastructure Fund, specifically as it pertains","This language amendment makes changes to the proposed allocation to the Virginia
Technology Infrastructure Fund, specifically as it pertains to options for selecting gender
designation.",the proposed allocation to the Virginia Technology Infrastructure Fund,"to the proposed allocation to the Virginia Technology Infrastructure Fund, specifically as it pertains to options for selecting gender designation",0.8,Amendment Member Requests/HB30 Member Request.pdf,128,Cohen,2025-11-21T11:05:19.201957-05:00,
HB30-2024-member-77-247,member_request,HB30,2024,House,Cole J.,,,,77,,,Administration FY24-25 FY25-26,,independent_agencies,,12000.0,0.0,12000.0,True,False,"This amendment provides $2.5 million over the biennium from the general fund for the
Department of Elections to cover any costs associated w","This amendment provides $2.5 million over the biennium from the general fund for the
Department of Elections to cover any costs associated with House Bill 658 of the 2024 General
Assembly, which requires the implementation of Ranked Choice Voting for primary elections.",the Department of Elections to cover any costs associated with House Bill 658 of the 2024 General Assembly,"for the Department of Elections to cover any costs associated with House Bill 658 of the 2024 General Assembly, which requires the implementation of Ranked Choice Voting for primary elections",0.95,Amendment Member Requests/HB30 Member Request.pdf,129,Cole J.,2025-11-21T11:05:19.202692-05:00,
HB30-2024-member-77-248,member_request,HB30,2024,House,Cole J.,,,,77,,,Administration FY24-25 FY25-26,,independent_agencies,,0.0,0.0,0.0,False,False,"This amendment provides $500,000 in fiscal year 2025 from the general fund for the
Department of Elections to cover any costs associated wit","This amendment provides $500,000 in fiscal year 2025 from the general fund for the
Department of Elections to cover any costs associated with House Bill 440 of the 2024 General
Assembly. The amounts estimated in this amendment are related to the procurement of
software.",the Department of Elections to cover any costs associated with House Bill 440 of the 2024 General Assembly,for the Department of Elections to cover any costs associated with House Bill 440 of the 2024 General Assembly,0.95,Amendment Member Requests/HB30 Member Request.pdf,129,Cole J.,2025-11-21T11:05:19.203547-05:00,
HB30-2024-member-124-249,member_request,HB30,2024,House,Cole J.,,,,124,,,Education FY24-25 FY25-26,,k12_education,,781251.0,0.0,781251.0,True,False,This amendment $1.4 million over the biennium for the Waterford UpStart program.,This amendment $1.4 million over the biennium for the Waterford UpStart program.,the Waterford UpStart program,for the Waterford UpStart program,0.8,Amendment Member Requests/HB30 Member Request.pdf,130,Cole J.,2025-11-21T11:05:19.203951-05:00,
HB30-2024-member-125-250,member_request,HB30,2024,House,Cole J.,,,,125,,,Education FY24-25 FY25-26,,k12_education,,15700000.0,0.0,15700000.0,True,False,"This amendment provides $15.4 million the first year and $15.7 million the second year from
the general fund to increase Stafford County's C","This amendment provides $15.4 million the first year and $15.7 million the second year from
the general fund to increase Stafford County's Cost of Competing (COCA",,,,Amendment Member Requests/HB30 Member Request.pdf,130,Cole J.,2025-11-21T11:05:19.204097-05:00,
HB30-2024-member-132-251,member_request,HB30,2024,House,Cole J.,,,,132,,,Education: Higher Education FY24-25 FY25-26,,higher_education,,50000.0,0.0,50000.0,True,False,This amendment requests funds for the fiscal impact of House Bill 163.,This amendment requests funds for the fiscal impact of House Bill 163.,,,,Amendment Member Requests/HB30 Member Request.pdf,131,Cole J.,2025-11-21T11:05:19.204425-05:00,
HB30-2024-member-283-252,member_request,HB30,2024,House,Cole J.,,,,283,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,150000.0,0.0,150000.0,True,False,"This amendment adds $20,000 from the general fund each year for the fiscal impact of House
Bill 252, which creates a statewide registry of s","This amendment adds $20,000 from the general fund each year for the fiscal impact of House
Bill 252, which creates a statewide registry of sickle cell disease patients to be maintained by
the State Health Commissioner.",,,,Amendment Member Requests/HB30 Member Request.pdf,131,Cole J.,2025-11-21T11:05:19.204941-05:00,
